"ID","INCIDENT_NUMBER","DATE_REPORTED","DATE_OCCURED","CRIME_TYPE","NIBRS_CODE","UCR_HIERARCHY","ATT_COMP","LMPD_DIVISION","LMPD_BEAT","PREMISE_TYPE","BLOCK_ADDRESS","UOR_DESC","LEOKA_APPLIES","OFFICER_KILLED","TYPE_OF_ASSIGNMENT","TYPE_OF_ACTIVITY","OFFENSE_CITY","OFFENSE_ZIP"
"4615","80-18-040990","2018-05-30 22:33:00","2018-05-30 22:33:00","ASSAULT","13A","PART I","COMPLETED","3RD DIVISION","331","HIGHWAY / ROAD / ALLEY","2200 BLOCK DE MEL AVE                                       ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40214"
"4616","80-18-040990","2018-05-30 22:33:00","2018-05-30 22:33:00","ASSAULT","13A","PART I","COMPLETED","3RD DIVISION","331","HIGHWAY / ROAD / ALLEY","2200 BLOCK DE MEL AVE                                       ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40214"
"4617","80-18-040990","2018-05-30 22:33:00","2018-05-30 22:33:00","ASSAULT","13A","PART I","COMPLETED","3RD DIVISION","331","HIGHWAY / ROAD / ALLEY","2200 BLOCK DE MEL AVE                                       ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40214"
"4618","80-14-029740","2014-04-28 00:27:00","2014-04-28 00:13:00","ASSAULT","13C","PART II","COMPLETED","2ND DIVISION","212","HIGHWAY / ROAD / ALLEY","W BROADWAY / LOUIS COLEMAN JR DR                            ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40211"
"4619","80-14-029740","2014-04-28 00:27:00","2014-04-28 00:13:00","ASSAULT","13C","PART II","COMPLETED","2ND DIVISION","212","HIGHWAY / ROAD / ALLEY","W BROADWAY / LOUIS COLEMAN JR DR                            ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40211"
"4620","80-14-030699","2014-05-01 11:23:00","2014-05-01 11:10:00","ASSAULT","13A","PART I","COMPLETED","7TH DIVISION","724","PARKING LOT / GARAGE","11900 BLOCK STANDIFORD PLAZA DR                             ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40229"
"4621","80-14-036268","2014-05-20 17:26:00","2014-05-17 18:25:00","ASSAULT","13C","PART II","COMPLETED","METRO LOUISVILLE","","HIGHWAY / ROAD / ALLEY","HIKES LN / SHEPHERDSVILLE RD                                ","WANTON ENDANGERMENT-2ND DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","WEST_BUECHEL","40218"
"4622","80-14-040823","2014-06-05 17:00:00","2014-06-05 17:00:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","412","HIGHWAY / ROAD / ALLEY","400 BLOCK ATWOOD ST                                         ","WANTON ENDANGERMENT-2ND DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40217"
"4623","80-14-040823","2014-06-05 17:00:00","2014-06-05 17:00:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","412","HIGHWAY / ROAD / ALLEY","400 BLOCK ATWOOD ST                                         ","WANTON ENDANGERMENT-2ND DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40217"
"4624","80-14-041675","2014-06-10 06:40:00","2014-06-08 18:07:00","ASSAULT","13B","PART II","COMPLETED","8TH DIVISION","811","HIGHWAY / ROAD / ALLEY","MURPHY LN/HALIFAX DR                                        ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","",""
"4625","80-14-048778","2014-06-12 21:46:00","2014-06-12 21:46:00","ASSAULT","13C","PART II","COMPLETED","7TH DIVISION","736","HOTEL / MOTEL / ETC.","6600 BLOCK PRESTON HWY                                      ","TERRORISTIC THREATENING 3RD DEGREE","YES","NO","OTHER ALONE (FOOT, OFF DUTY, ECT)","ALL OTHER","LOUISVILLE","40219"
"4626","80-14-051683","2014-07-13 00:49:00","2014-07-12 23:18:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","112","HIGHWAY / ROAD / ALLEY","S 28TH ST / W CHESTNUT ST                                   ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40211"
"4627","80-14-051993","2014-07-14 09:18:00","2014-07-05 00:40:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","423","RESIDENCE / HOME","1200 BLOCK WELLER AVE                                       ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","DOMESTIC DISTURBANCE","LOUISVILLE","40208"
"4628","80-14-053025","2014-07-17 14:15:00","2014-07-17 13:35:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","123","OTHER / UNKNOWN","1000 BLOCK W CHESTNUT ST                                    ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40203"
"4629","80-14-055505","2014-07-25 21:42:00","2014-07-25 21:42:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","424","OTHER / UNKNOWN","900 BLOCK PHILLIPS LN                                       ","MENACING","YES","NO","OTHER ALONE (FOOT, OFF DUTY, ECT)","ALL OTHER","LOUISVILLE","40209"
"4630","80-14-064780","2014-08-26 20:54:00","2014-08-26 20:54:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","331","HIGHWAY / ROAD / ALLEY","RUTLEDGE RD / SYLVANIA RD                                   ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","DOMESTIC DISTURBANCE","LOUISVILLE","40258"
"4631","80-14-074776","2014-09-29 17:34:00","2014-09-29 17:34:00","ASSAULT","13B","PART II","COMPLETED","2ND DIVISION","223","RESIDENCE / HOME","S 22ND ST / OSAGE AVE                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","LOUISVILLE","40210"
"4632","80-14-080501","2014-10-18 06:01:00","2014-10-18 06:01:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","123","RESTAURANT","200 BLOCK W BROADWAY                                        ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40202"
"4633","80-18-040990","2018-05-30 22:33:00","2018-05-30 22:33:00","ASSAULT","13A","PART I","COMPLETED","3RD DIVISION","331","HIGHWAY / ROAD / ALLEY","2200 BLOCK DE MEL AVE                                       ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40214"
"4634","80-14-082331","2014-10-25 13:10:00","2014-10-25 13:05:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","111","HIGHWAY / ROAD / ALLEY","N 28TH ST / DUNCAN ST                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40212"
"4635","80-14-082454","2014-10-25 20:34:00","2014-10-25 20:30:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","424","HIGHWAY / ROAD / ALLEY","2700 BLOCK TAYLOR BLVD                                      ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","DOMESTIC DISTURBANCE","LOUISVILLE","40208"
"4636","80-14-090211","2014-11-24 09:18:00","2014-11-21 23:31:00","ASSAULT","13C","PART II","COMPLETED","2ND DIVISION","236","HIGHWAY / ROAD / ALLEY","CANE RUN RD/FARNSLEY                                        ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ATTEMPTING OTHER ARREST","",""
"4637","80-14-100070","2014-12-28 17:00:00","2014-12-28 16:11:00","ASSAULT","13A","PART I","COMPLETED","4TH DIVISION","423","HIGHWAY / ROAD / ALLEY","I264W AT TAYLOR BLVD                                        ","WANTON ENDANGERMENT-1ST DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40215"
"4638","80-14-100070","2014-12-28 17:00:00","2014-12-28 16:11:00","ASSAULT","13A","PART I","COMPLETED","4TH DIVISION","423","HIGHWAY / ROAD / ALLEY","I264W AT TAYLOR BLVD                                        ","WANTON ENDANGERMENT-1ST DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40215"
"4639","80-15-008242","2015-02-01 02:20:00","2015-02-01 02:20:00","ASSAULT","13B","PART II","COMPLETED","5TH DIVISION","512","BAR / NIGHT CLUB","1100 BLOCK BARDSTOWN RD                                     ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","DETECTIVE OR SPECIAL ASSIGNMENT ASSISTED","ATTEMPTING OTHER ARREST","LOUISVILLE","40204"
"4640","80-15-017929","2015-03-13 00:18:00","2015-03-13 00:10:00","ASSAULT","13B","PART II","COMPLETED","7TH DIVISION","736","HIGHWAY / ROAD / ALLEY","2700 BLOCK FERN VALLEY RD                                   ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40213"
"4641","80-15-021527","2015-03-25 18:43:00","2015-03-25 18:43:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","135","HIGHWAY / ROAD / ALLEY","400 BLOCK E LIBERTY ST                                      ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40202"
"4642","80-15-026963","2015-04-14 09:23:00","2015-04-14 09:05:00","ASSAULT","13B","PART II","COMPLETED","7TH DIVISION","723","SCHOOL - ELEMENTARY / SECONDARY","6400 BLOCK OUTER LOOP                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40228"
"4643","80-15-037252","2015-05-14 11:33:00","2015-05-14 11:33:00","ASSAULT","13B","PART II","COMPLETED","5TH DIVISION","514","HIGHWAY / ROAD / ALLEY","2100 BLOCK LANCASHIRE AVE                                   ","ASSAULT - 4TH DEGREE (NO VISIBLE INJURY)","YES","NO","DETECTIVE OR SPECIAL ASSIGNMENT ASSISTED","ALL OTHER","LOUISVILLE","40205"
"4644","80-15-043630","2015-06-03 11:46:00","2015-06-03 11:46:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","435","RESTAURANT","TAYLOR BLVD / W WOODLAWN AVE                                ","MENACING","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40215"
"4645","80-15-047205","2015-06-19 19:27:00","2015-06-19 19:27:00","ASSAULT","13B","PART II","COMPLETED","2ND DIVISION","225","OTHER RESIDENCE (APARTMENT/CONDO)","1700 BLOCK DIXIE HWY                                        ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","DOMESTIC DISTURBANCE","LOUISVILLE","40210"
"4646","80-15-047205","2015-06-19 19:27:00","2015-06-19 19:27:00","ASSAULT","13B","PART II","COMPLETED","2ND DIVISION","225","OTHER RESIDENCE (APARTMENT/CONDO)","1700 BLOCK DIXIE HWY                                        ","ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","DOMESTIC DISTURBANCE","LOUISVILLE","40210"
"4647","80-15-047507","2015-06-21 02:46:00","2015-06-21 02:46:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","411","BAR / NIGHT CLUB","800 BLOCK S 6TH ST                                          ","MENACING","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40203"
"4648","80-15-047773","2015-06-17 22:46:00","2015-06-17 22:46:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","135","HIGHWAY / ROAD / ALLEY","600 BLOCK E BROADWAY                                        ","MENACING","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40202"
"4649","80-15-048919","2015-06-25 20:52:00","2015-06-25 20:52:00","ASSAULT","13A","PART I","COMPLETED","6TH DIVISION","624","PARKING LOT / GARAGE","4600 BLOCK WATTBOURNE LN                                    ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40299"
"4650","80-15-052154","2015-07-07 10:52:00","2015-07-07 10:50:00","ASSAULT","13C","PART II","COMPLETED","3RD DIVISION","315","HIGHWAY / ROAD / ALLEY","10400 BLOCK DIXIE HWY                                       ","WANTON ENDANGERMENT-2ND DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40272"
"4651","80-15-056707","2015-07-22 14:59:00","2015-07-22 12:01:00","ASSAULT","13A","PART I","COMPLETED","2ND DIVISION","223","RESIDENCE / HOME","2600 BLOCK GREENWOOD AVE                                    ","WANTON ENDANGERMENT-1ST DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40211"
"4652","80-15-071736","2015-09-08 19:49:00","2015-09-08 19:40:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","111","HIGHWAY / ROAD / ALLEY","N 22ND ST / DUNCAN ST                                       ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40212"
"4653","80-15-080271","2015-10-06 13:12:00","2015-10-01 22:57:00","ASSAULT","13C","PART II","COMPLETED","6TH DIVISION","612","HIGHWAY / ROAD / ALLEY","E INDIAN TRL / POPLAR LEVEL RD                              ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","LOUISVILLE","40213"
"4654","80-15-087503","2015-10-28 18:34:00","2015-10-28 18:34:00","ASSAULT","13C","PART II","COMPLETED","1ST DIVISION","135","PARKING LOT / GARAGE","100 BLOCK W BROADWAY                                        ","MENACING","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40202"
"4655","80-15-091690","2015-11-06 22:05:00","2015-11-06 22:05:00","ASSAULT","13C","PART II","COMPLETED","8TH DIVISION","823","HIGHWAY / ROAD / ALLEY","14100 BLOCK SHELBYVILLE RD                                  ","TERRORISTIC THREATENING 3RD DEGREE","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40245"
"4656","80-16-007206","2016-01-23 19:47:00","2016-01-23 19:41:00","ASSAULT","13B","PART II","COMPLETED","6TH DIVISION","613","HOTEL / MOTEL / ETC.","3200 BLOCK KEMMONS DR                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40218"
"4657","80-16-007206","2016-01-23 19:47:00","2016-01-23 19:41:00","ASSAULT","13C","PART II","COMPLETED","6TH DIVISION","613","HOTEL / MOTEL / ETC.","3200 BLOCK KEMMONS DR                                       ","TERRORISTIC THREATENING 3RD DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40218"
"4658","80-16-007206","2016-01-23 19:47:00","2016-01-23 19:41:00","ASSAULT","13C","PART II","COMPLETED","6TH DIVISION","613","HOTEL / MOTEL / ETC.","3200 BLOCK KEMMONS DR                                       ","TERRORISTIC THREATENING 3RD DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40218"
"4659","80-16-007206","2016-01-23 19:47:00","2016-01-23 19:41:00","ASSAULT","13B","PART II","COMPLETED","6TH DIVISION","613","HOTEL / MOTEL / ETC.","3200 BLOCK KEMMONS DR                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40218"
"4660","80-16-032636","2016-04-19 02:16:00","2016-04-19 02:16:00","ASSAULT","13A","PART I","COMPLETED","7TH DIVISION","736","HIGHWAY / ROAD / ALLEY","8600 BLOCK TIMBER HOLLOW CT                                 ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","INVESTIGATING SUSPICIOUS PERSONS OR CIRCUMSTANCE","LOUISVILLE","40219"
"4661","80-16-035276","2016-04-26 21:32:00","2016-04-26 21:32:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","436","RESIDENCE / HOME","100 BLOCK HARTWELL CT                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"4662","80-16-035276","2016-04-26 21:32:00","2016-04-26 21:32:00","ASSAULT","13B","PART II","COMPLETED","4TH DIVISION","436","RESIDENCE / HOME","100 BLOCK HARTWELL CT                                       ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"4663","80-16-038920","2016-05-08 10:00:00","2016-05-08 09:30:00","ASSAULT","13B","PART II","COMPLETED","6TH DIVISION","625","RESIDENCE / HOME","2600 BLOCK WHITEHALL TER                                    ","ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40220"
"4664","80-16-038920","2016-05-08 10:00:00","2016-05-08 09:30:00","ASSAULT","13C","PART II","COMPLETED","6TH DIVISION","625","RESIDENCE / HOME","2600 BLOCK WHITEHALL TER                                    ","WANTON ENDANGERMENT-2ND DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40220"
"4665","80-16-038920","2016-05-08 10:00:00","2016-05-08 09:30:00","ASSAULT","13A","PART I","COMPLETED","6TH DIVISION","625","RESIDENCE / HOME","2600 BLOCK WHITEHALL TER                                    ","WANTON ENDANGERMENT-1ST DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40220"
"4666","80-16-076595","2016-09-07 04:50:00","2016-09-07 04:50:00","ASSAULT","13A","PART I","COMPLETED","4TH DIVISION","436","RESIDENCE / HOME","0 BLOCK COLONIAL OAKS CT                                    ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40214"
"4667","80-16-078616","2016-09-13 10:33:00","2016-09-13 10:33:00","ASSAULT","13B","PART II","COMPLETED","6TH DIVISION","612","HIGHWAY / ROAD / ALLEY","NAOMI DR / NORENE LN                                        ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","OTHER ASSISTED (FOOT, OFF DUTY, ETC)","ALL OTHER","LOUISVILLE","40219"
"4668","80-16-082516","2016-09-26 00:44:00","2016-09-26 00:44:00","ASSAULT","13C","PART II","COMPLETED","4TH DIVISION","435","HIGHWAY / ROAD / ALLEY","BLUEGRASS AVE / MALCOLM AVE                                 ","MENACING","YES","NO","DETECTIVE OR SPECIAL ASSIGNMENT ASSISTED","INVESTIGATING SUSPICIOUS PERSONS OR CIRCUMSTANCE","LOUISVILLE","40215"
"4669","80-17-009070","2017-01-31 18:43:00","2017-01-31 18:43:00","ASSAULT","13A","PART I","COMPLETED","METRO LOUISVILLE","SHV","CONVENIENCE STORE","4700 BLOCK DIXIE HWY                                        ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","DETECTIVE OR SPECIAL ASSIGNMENT ALONE","ATTEMPTING OTHER ARREST","SHIVELY","40216"
"4670","80-17-009070","2017-01-31 18:43:00","2017-01-31 18:43:00","ASSAULT","13A","PART I","COMPLETED","METRO LOUISVILLE","SHV","CONVENIENCE STORE","4700 BLOCK DIXIE HWY                                        ","WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER","YES","NO","DETECTIVE OR SPECIAL ASSIGNMENT ALONE","ATTEMPTING OTHER ARREST","SHIVELY","40216"
"4671","80-17-012301","2017-02-11 19:57:00","2017-02-11 19:02:00","ASSAULT","13B","PART II","COMPLETED","3RD DIVISION","315","RESIDENCE / HOME","6200 BLOCK MIDDLEROSE CIR                                   ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","ALL OTHER","LOUISVILLE","40272"
"4672","80-17-022788","2017-03-21 13:10:00","2017-03-21 13:10:00","ASSAULT","13C","PART II","COMPLETED","8TH DIVISION","815","HIGHWAY / ROAD / ALLEY","LYNDON LN / NEW LA GRANGE RD                                ","MENACING","YES","NO","DETECTIVE OR SPECIAL ASSIGNMENT ASSISTED","TRAFFIC PURSUIT OR STOPS","LYNDON","40222"
"4673","80-17-024455","2017-03-25 18:37:00","2017-03-25 18:32:00","ASSAULT","13A","PART I","COMPLETED","8TH DIVISION","824","PARKING LOT / GARAGE","13400 BLOCK SHELBYVILLE RD                                  ","WANTON ENDANGERMENT-1ST DEGREE","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","TRAFFIC PURSUIT OR STOPS","MIDDLETOWN","40223"
"4674","80-17-027542","2017-04-07 15:32:00","2017-04-07 15:32:00","ASSAULT","13B","PART II","COMPLETED","1ST DIVISION","123","JAIL / PENITENTARY","400 BLOCK S 6TH ST                                          ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)","HANDLING, TRANSPORTING, CUSTODY OF PRISONERS","LOUISVILLE","40202"
"4675","80-16-098051","2016-11-16 04:25:00","2016-11-16 04:25:00","ASSAULT","13B","PART II","COMPLETED","6TH DIVISION","612","HIGHWAY / ROAD / ALLEY","3200 BLOCK TWIN OAK LN                                      ","ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON","YES","NO","TWO-MAN VEHICLE (UNIFORMED OFFICER)","RESPONDING TO DISTURBANCE CALLS","LOUISVILLE","40219"
