INCIDENT_NUMBER,UCR_CATEGORY,TYPE_OF_FIREARM,FIREARM_MANUFACTURER,FIREARM_MODEL,FIREARM_CALIBER,RECOVERY_DATE,RECOVERY_BLOCK_ADDRESS,CITY,state,RECOVERY_ZIPCODE,PERSON_RECOVERED_FROM_RACE,PERSON_RECOVERED_FROM_SEX,PERSON_RECOVERED_FROM_AGE,year
80-14-021141,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",JIMENEZ ARMS                                           ,               ,9MM  ,3/26/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2014
80-14-021142,AGGRAVATED ASSAULT,"PISTOL, REVOLVER                                       ",                                                       ,               ,357C ,3/26/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2014
80-14-021142,AGGRAVATED ASSAULT,"PISTOL, REVOLVER                                       ",                                                       ,               ,357C ,3/26/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2014
80-14-021142,AGGRAVATED ASSAULT,"PISTOL, REVOLVER                                       ",                                                       ,               ,357C ,3/26/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2014
80-14-021142,AGGRAVATED ASSAULT,"PISTOL, REVOLVER                                       ",                                                       ,               ,357C ,3/26/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2014
80-14-021136,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",RUGER                                                  ,               ,40C  ,3/26/2014,700 BLOCK S 32ND ST                                         ,LOUISVILLE          ,KY,40211,BLACK,M,22,2014
80-14-021136,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",SMITH & WESSON                                         ,PISTOLS: 39    ,9MM  ,3/26/2014,700 BLOCK S 32ND ST                                         ,LOUISVILLE          ,KY,40211,BLACK,M,22,2014
80-14-021146,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",ASTRA UNCETA Y CIA                                     ,               ,9MM  ,3/26/2014,S 32ND ST / GARLAND AVE                                     ,LOUISVILLE          ,KY,40211,BLACK,M,18,2014
80-14-020933,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ",TAURUS INTERNATIONAL                                   ,MODEL PT140    ,40C  ,3/25/2014,2900 BLOCK FERN VALLEY RD                                   ,LOUISVILLE          ,KY,40213,BLACK,M,23,2014
80-14-020683,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ",SMITH & WESSON                                         ,MP             ,40C  ,3/25/2014,900 BLOCK S 6TH ST                                          ,LOUISVILLE          ,KY,40203,BLACK,M,21,2014
80-14-020896,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",HIPOINT                                                ,               ,380C ,3/25/2014,9000 BLOCK FALCON CREST CT                                  ,LOUISVILLE          ,KY,40219,BLACK,M,31,2014
80-14-020896,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",SMITH & WESSON                                         ,REVOLER: MODEL ,50C  ,3/25/2014,9000 BLOCK FALCON CREST CT                                  ,LOUISVILLE          ,KY,40219,BLACK,M,31,2014
80-14-020423,ROBBERY,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, REVOLVER                                       ",ROSSI - AMADEO ROSSI & CO                              ,               ,357C ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,     ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,     ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,     ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,     ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,     ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",SPRINGFIELD ARM                                        ,               ,     ,3/24/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/24/2014,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE          ,KY,40214,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/24/2014,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE          ,KY,40214,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/24/2014,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE          ,KY,40214,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/24/2014,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE          ,KY,40214,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/24/2014,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE          ,KY,40214,BLACK,M,25,2014
80-14-020423,ROBBERY,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/24/2014,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE          ,KY,40214,BLACK,M,25,2014
80-14-020429,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ",PHOENIX ARMS CO                                        ,               ,22C  ,3/24/2014,TAYLOR BLVD / WALTER AVE                                    ,LOUISVILLE          ,KY,40215,BLACK,M,19,2014
80-14-020177,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",                                                       ,               ,32C  ,3/24/2014,WF - BIG FOUR WALKING RAMP                                  ,LOUISVILLE          ,KY,40206,BLACK,M,16,2014
80-14-020177,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",                                                       ,               ,32C  ,3/24/2014,WF - BIG FOUR WALKING RAMP                                  ,LOUISVILLE          ,KY,40206,BLACK,M,16,2014
80-14-020177,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",                                                       ,               ,32C  ,3/24/2014,WF - BIG FOUR WALKING RAMP                                  ,LOUISVILLE          ,KY,40206,BLACK,M,16,2014
80-14-020379,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ","GLOCK, INC.                                            ",MODEL 23/23C (4,40C  ,3/23/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,NULL,NULL,NULL,2014
80-14-020215,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",BRYCO ARMS                                             ,M-38           ,380C ,3/23/2014,9600 BLOCK NATIONAL TPKE                                    ,LOUISVILLE          ,KY,40118,WHITE,M,33,2014
80-14-019877,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,               ,9MM  ,3/21/2014,2300 BLOCK FRANKLIN AVE                                     ,LOUISVILLE          ,KY,40216,BLACK,M,26,2014
80-14-019718,AGGRAVATED ASSAULT,"PISTOL, REVOLVER                                       ",NORTH AMERICAN ARMS                                    ,MAGNUM         ,22C  ,3/21/2014,4100 BLOCK RETREAT RD                                       ,LOUISVILLE          ,KY,40219,WHITE,F,48,2014
80-14-019724,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ",SMITH & WESSON                                         ,SW40           ,40C  ,3/21/2014,5300 BLOCK RUSSETT BLVD                                     ,LOUISVILLE          ,KY,40218,BLACK,M,17,2014
80-14-019899,WPNS LAW VIOLATION,"PISTOL, REVOLVER                                       ",                                                       ,               ,22C  ,3/21/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,17,2014
80-14-019438,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,CF-380         ,380C ,3/20/2014,3300 BLOCK SCHNEITER AVE                                    ,LOUISVILLE          ,KY,40215,NULL,NULL,NULL,2014
80-14-019680,NARCOTICS,"PISTOL, REVOLVER                                       ",HARRINGTON & RICHARDSON                                ,CTG            ,32C  ,3/20/2014,400 BLOCK N 29TH ST                                         ,LOUISVILLE          ,KY,40212,BLACK,M,52,2014
80-14-019680,NARCOTICS,"PISTOL, REVOLVER                                       ",HARRINGTON & RICHARDSON                                ,CTG            ,32C  ,3/20/2014,400 BLOCK N 29TH ST                                         ,LOUISVILLE          ,KY,40212,BLACK,M,52,2014
80-14-019221,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ","SPRINGFIELD ARMORY,GENESEO,IL                          ",PISTOL: MODEL X,9MM  ,3/19/2014,1000 BLOCK ROYAL GARDENS CT                                 ,LOUISVILLE          ,KY,40214,NULL,M,23,2014
80-14-013352,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",RAVEN ARMS                                             ,MP-25          ,25C  ,3/19/2014,1500 BLOCK LONEY LN                                         ,LOUISVILLE          ,KY,40216,BLACK,M,18,2014
80-14-019173,STOLEN PROPERTY,"PISTOL, SEMI-AUTOMATIC                                 ",TAURUS INTERNATIONAL                                   ,TAURUS         ,45C  ,3/19/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,26,2014
80-14-019267,ROBBERY,NULL,                                                       ,               ,     ,3/19/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,BLACK,M,NULL,2014
80-14-019331,WPNS LAW VIOLATION,"PISTOL, SEMI-AUTOMATIC                                 ",SMITH & WESSON                                         ,SW40VE         ,40C  ,3/19/2014,FERN VALLEY RD / JEFFERSON BLVD                             ,LOUISVILLE          ,KY,40219,WHITE,M,35,2014
80-14-018934,AGGRAVATED ASSAULT,"PISTOL, SEMI-AUTOMATIC                                 ",HIPOINT                                                ,HI-POINT       ,9MM  ,3/18/2014,1300 BLOCK BARRET AVE                                       ,LOUISVILLE          ,KY,40204,WHITE,M,34,2014
80-10-023128,WPNS LAW VIOLATION,NULL,"KELTEC, CNC INDUSTRIES, INC                            ",P-3AT          ,     ,3/18/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,WHITE,M,42,2014
80-14-018898,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ","KELTEC, CNC INDUSTRIES, INC                            ",P-3AT          ,380C ,3/18/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,WHITE,F,24,2014
80-14-018898,NARCOTICS,"PISTOL, SEMI-AUTOMATIC                                 ","KELTEC, CNC INDUSTRIES, INC                            ",P-3AT          ,380C ,3/18/2014,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE          ,KY,40202,WHITE,F,24,2014
